"Feature","Data_Type","Category","Sub_Category","ACH-000001","ACH-000048","ACH-000091","ACH-000116","ACH-000123","ACH-000132","ACH-000237","ACH-000256","ACH-000278","ACH-000291","ACH-000324","ACH-000430","ACH-000443","ACH-000524","ACH-000527","ACH-000542","ACH-000608","ACH-000617","ACH-000657","ACH-000663","ACH-000688","ACH-000696","ACH-000701","ACH-000704","ACH-000713","ACH-000719","ACH-000796","ACH-000811","ACH-000885","ACH-000906","ACH-000947","ACH-001374","ACH-001628"
"PAMICOGREL (BRD:BRD-K00075290-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.66950313,-0.438676079,0.111261666,NA,0.292065561,-0.224612017,-0.612049277,-0.38199766,-0.373742171,NA,-0.143220558,-0.289394469,-0.606869403,0.000565338,0.217745598,-0.25589006,-0.155027959,NA,-0.498044571,-0.141578792,0.216433922,-0.274752781,-0.831512823,-0.094493839,-0.279596045,0.140252673,0.050290542,-0.333513429,-0.51595137,-0.556119827,-0.506122382,-0.146066626,0.30414047
"RECILISIB (BRD:BRD-K00075424-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.51657484,0.27190658,-0.44990545,NA,0.41912011,-0.19532507,-0.78941346,-0.15570926,0.07935242,NA,-0.16732296,-0.26204575,0.77080666,0.01860977,0.32077433,-0.17515067,-0.077155,NA,-0.1136675,-0.1130248,0.27137109,-0.43698959,-0.06981968,-0.12151841,-0.07118743,-0.20158376,-0.2090224,-0.66068284,-0.05859352,-0.42769543,0.08154,0.03452974,0.19812944
"LY2562175 (BRD:BRD-K00075537-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-1.00080564,0.9077898,-0.4383436,NA,-0.02631558,-0.37280868,0.14824971,-0.40574137,-0.28570516,NA,-0.92684775,-0.18816732,-0.23516076,0.14085991,0.30020974,-0.45163008,0.47328039,NA,-0.53378465,-0.61421856,0.27751921,-0.52815612,-0.15537551,-0.08949007,-0.12936235,-0.02202734,-0.33969144,-0.34095788,-1.6136406,-0.48249792,-0.04775884,-1.09808503,0.24374658
"MELFLUFEN (HYDROCHLORIDE) (BRD:BRD-K00075584-003-02-9)_pri","num","Drug Screen","Prism Primary AUC",-9.660408,-5.291432,-5.046562,NA,-4.487749,-5.219835,-5.61457,-5.494877,-5.198439,NA,-6.234694,-5.692408,-7.760366,-6.167074,-7.264904,-5.352885,-6.226732,NA,-3.311107,-5.571528,-5.493209,-5.279574,-6.274557,-5.881079,-4.848153,-5.854192,-5.677717,-6.573169,-5.725705,-4.615485,-5.488438,-5.495225,-5.734672
"FEDOVAPAGON (BRD:BRD-K00075618-001-03-9)_pri","num","Drug Screen","Prism Primary AUC",-0.6501428,-0.1015286,0.6344941,NA,0.100663,0.120382,-0.112605,-0.3180115,-0.2904827,NA,-0.7295336,-0.2926304,0.3601549,0.2259849,-0.2558419,-0.2936521,-0.3205855,NA,0.4717288,0.3125813,-1.9807808,0.7480153,-0.5098376,-1.2618591,-0.4795312,-0.1702282,0.2214692,-0.5536341,-0.4432642,-0.3683364,0.338704,-0.3755995,0.2626643
"ADRIFORANT (HYDROCHLORIDE) (BRD:BRD-K00075632-305-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.11557159,0.02340599,-0.05132043,NA,-0.45710046,-0.09526556,0.01216196,-0.14508471,-0.1945199,NA,-0.15839955,-0.13423327,0.57969797,0.27615771,-0.03455245,0.0287038,0.31211093,NA,-0.25690935,-0.07762661,-0.61821414,-0.27216406,-0.26095542,0.13999099,0.0826983,-0.29976107,-0.4050962,-0.09784547,-0.92811191,-0.02115113,-0.04281992,-0.07422391,-0.24896597
"PF-03463275 (BRD:BRD-K00075673-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.41072624,0.055199137,0.002176009,NA,0.270649301,-0.167514457,0.263753463,0.149440943,-0.350014626,NA,-0.628333086,-0.068967681,0.063646054,0.197649444,0.119274204,0.192945156,0.441565537,NA,-0.015876588,0.207531081,0.717277742,0.001854625,0.079738978,0.039179628,0.456705324,-0.01441533,0.10164632,0.049127286,0.270069495,-0.066856391,-0.371195356,-1.323053826,-0.196190399
"IOMAZENIL (BRD:BRD-K00075696-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.053709904,0.093951801,0.263618789,NA,0.833624321,0.032350939,0.307165333,-0.174082342,0.364704828,NA,-0.457484601,-0.076046195,-0.000814893,0.406930712,-0.304399687,-0.081500403,0.060479421,NA,0.259070926,-0.511786898,0.662830837,-0.051714282,0.037283039,0.392791994,-0.054575613,-0.438052579,-0.217591841,0.258467555,0.383047333,0.365325964,-0.370302663,-0.108997225,0.046383022
"ABT-418 (HYDROCHLORIDE) (BRD:BRD-K00075715-003-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.254546461,0.780345288,0.299150539,NA,-0.299339859,0.007716912,-0.03049773,-0.488466399,0.52361078,NA,0.37448708,0.051923905,0.58177912,-0.22797884,-0.011581764,0.488095798,-0.064649498,NA,0.385710008,0.506335139,0.07011161,0.316935346,-0.263957142,0.364394332,-0.52646666,0.72005701,-0.150865471,0.032930556,0.274898977,-0.108903814,0.453615621,0.140629206,0.06643461
"TIPEPIDINE (HYDROCHLORIDE) (BRD:BRD-K00075727-003-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.51718122,0.23682298,-0.35684109,NA,-0.37788583,0.03433621,-0.03199313,-0.10476753,-0.1245409,NA,0.25511481,-0.5764184,-0.56141795,0.20230426,-0.20439857,-0.14686158,0.08461678,NA,0.05624483,-0.09455635,-0.31161035,0.08524851,0.14973425,-0.80287813,-0.10220187,-0.06268158,-0.32413449,-0.28609405,-0.05216463,-0.15894446,-0.17802409,-1.20317908,-0.14169288
"CENISERTIB (BRD:BRD-K00075754-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.4863511,-7.2528535,-2.2871637,NA,-1.8910531,-2.6881777,-4.6638503,-2.4738526,-4.7754662,NA,-4.7778809,-3.5337015,0.1306179,-1.0889065,-2.2155595,-1.7887006,-2.6961584,NA,-3.9498451,-5.1119656,-2.9096345,-2.8065457,-0.5309597,-3.7365329,-7.0032944,-1.7171748,-5.8904253,-4.3200409,-5.3061576,-2.7014381,-4.5525508,-4.7285412,-4.4585218
"ANSOFAXINE HYDROCHLORIDE (BRD:BRD-K00075778-003-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.15333714,-0.41184185,0.07379853,NA,-0.57005033,-0.63811741,0.16219451,-0.22149952,-0.67794846,NA,-0.43243695,-0.1690924,0.33573476,-0.07222179,-0.07101277,-0.57414859,0.09450552,NA,0.07055757,0.16825881,0.18052584,-0.18325249,0.07939318,0.01154646,-0.42432507,0.10946068,0.09952488,0.07953534,0.02302162,-0.52768882,-0.59697503,-0.92403784,-0.19171757
"ALEGLITAZAR (BRD:BRD-K00076061-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.852064978,-1.083487342,-0.482067809,NA,0.004008552,-0.283304675,-0.546552712,-0.409867245,0.049847046,NA,-0.079832701,-0.43404043,0.455978183,0.247768779,-0.634569471,-0.682674726,-0.623932653,NA,0.294174946,-0.443869209,0.089104117,-0.302712137,0.018706493,-0.797241914,-0.663867584,-0.244145349,-0.306444121,-0.827572724,-0.069452389,-0.171778008,-0.197870882,-0.338982649,-0.149448047
"LONAPALENE (BRD:BRD-K00076155-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.44190362,-0.3468387,-0.09522978,NA,-0.02308341,-0.40624741,-1.1253739,-0.32105251,-0.15613808,NA,-0.20275094,-0.12887585,-0.4038508,-0.21507885,0.04507589,-0.32052323,-0.41549519,NA,-0.45751649,-0.04708896,0.11529601,-0.44081679,-0.51211631,-0.49800411,0.40780144,-0.53301305,-0.34620733,-0.17433142,-0.17748864,-0.25887267,-0.3515519,-0.29542327,-0.48096426
"SR 146131 (BRD:BRD-K00076260-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.001148584,0.898986325,0.030577794,NA,0.856084517,0.07213054,-0.176695514,0.089830808,0.240580416,NA,0.369332904,-0.113577047,0.354732907,0.117564744,0.372036391,0.411578007,0.202220425,NA,-0.306266091,0.041728502,-1.435631316,0.228819639,0.454738266,0.89321121,0.757704555,0.594059794,0.321580334,-0.443429271,0.217081903,0.020395073,-0.112143794,0.808201967,0.073353372
"PIBRENTASVIR (BRD:BRD-K00076315-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.06867738,-1.219835986,-0.280375325,NA,0.495289058,0.008518729,-0.304862692,0.24175804,0.108231386,NA,-0.43405688,0.23791681,-0.048508396,-0.364267064,0.060124517,-0.4059697,-0.212663319,NA,-0.074539466,0.115896294,0.603713105,0.168907151,-0.202178803,-0.988054184,0.022918707,-0.234082142,0.050196626,-0.103488565,0.396215204,0.01067351,0.320826648,0.346788744,0.004899442
"AZD5423 (BRD:BRD-K00076418-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.31400652,-0.66686022,0.19648142,NA,0.2792901,-0.23599244,1.41559783,0.01623682,-0.55152915,NA,-0.57377555,0.11303323,0.5511979,0.939311,-0.21315577,-0.21367687,0.48324599,NA,-1.4606483,-0.19769863,0.6603819,-0.27536685,0.70967693,0.30259214,0.23700746,-0.68901106,-0.70902309,-0.68282968,0.0409324,0.1625959,-0.70054805,1.73774561,-0.39667393
"ZD-4190 (BRD:BRD-K00076465-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-1.25494395,-1.77485823,-0.61317095,NA,0.11212952,0.04173402,-1.21870498,-0.46712627,-0.42708482,NA,-1.36970436,0.08242146,-1.47924732,0.0249073,-0.7428099,0.77814724,0.15545514,NA,-1.24125823,-1.97401246,-1.01716847,-0.02609745,0.55342253,-2.14653312,-1.21713486,-1.59426171,-0.60587327,-0.81316427,-0.93856261,-0.46104808,-0.35697164,-0.47577565,-0.40047692
"BROFAROMINE (BRD:BRD-K00076468-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.23451073,-0.40806276,-0.15805419,NA,0.31739509,-0.15813349,0.06748905,-0.26189835,-0.02527135,NA,0.30660128,-0.10378081,0.69964559,0.01836072,0.20671122,0.42152596,0.34763842,NA,0.22345671,-0.25319971,0.76608504,-0.31331428,-0.03636604,-0.96397978,0.03101288,-0.42477146,-0.03270787,-0.49480635,0.10918288,-0.61226884,0.22681957,-0.04654072,-0.15044342
"NRC-2694 (BRD:BRD-K00076493-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-1.34926828,-1.28442513,-0.71541665,NA,-0.09628782,-0.35820545,-1.11859014,-0.57233968,-0.79447195,NA,-2.17445388,-0.4743209,-0.76745999,0.16398929,-1.47846345,-0.05698948,-1.46600782,NA,-1.8762603,-1.56459037,-1.07596424,-0.22751507,-1.09214603,-1.86473252,-1.31203329,-2.51087423,-0.72626311,-1.23569669,-1.26615166,-0.56526978,-0.25021459,-0.82144483,-0.35519817
"PF 04531083 (BRD:BRD-K00076501-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.02623912,0.447482061,-0.179437103,NA,0.339020831,0.250676438,0.092390595,0.025671517,-0.120691745,NA,-0.346068719,-0.246998273,0.468614495,-0.032707467,-0.156528136,0.2972299,0.272997949,NA,0.402946803,-0.002422113,0.740294647,0.124140211,-0.303256315,0.459370086,0.413067356,-0.070752259,0.207652152,-0.269280863,0.268725066,-0.00975602,0.19434989,-1.337399314,-0.37462374
"CE-245677 (BRD:BRD-K00076620-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-3.9767098,-4.7634034,-1.9340316,NA,-1.1062333,-1.5330577,-4.524362,-1.8370241,-1.2801091,NA,-1.1957818,-0.3298147,-0.2963627,-0.2400266,-1.4245177,-1.9796585,-0.9040732,NA,-2.4877153,-2.0521393,-2.0119166,-0.6292442,-0.8015392,-3.2450774,-2.6228457,-1.3245701,-1.8477135,-2.2589111,-2.9411218,-0.8270035,-0.6832035,-0.6182734,-1.3842714
"MK-0429 (BRD:BRD-K00076647-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.73441275,-0.74162641,-0.29915843,NA,-0.85655337,-0.95559345,-1.27832043,-2.07895852,-1.4123601,NA,-0.56607595,-1.93203042,-0.93311999,-0.49120928,-0.52891219,-0.14171314,-0.39746136,NA,0.03958476,-1.38468559,-2.16987132,-0.15943568,-0.58747541,-2.17831822,0.15916051,-0.80669305,-0.26335772,-0.89811294,-1.98922792,-0.38642661,-0.12564073,-1.19678299,-2.96848925
"SDZ-MKS 492 (BRD:BRD-K00076721-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.064223797,-0.231546896,-0.262639052,NA,0.585156906,-0.128256252,-0.291100877,-0.462622034,0.353077409,NA,-0.070894152,-0.529522845,0.221361953,-0.264896118,-0.224799228,-0.028601543,0.038891975,NA,-0.03798964,0.245727154,0.623723305,-0.154545993,-0.017262355,0.143781508,-0.659789238,0.044464858,-0.0291475,-0.074450806,0.215834642,0.008763193,-0.096582342,-0.629627402,-0.180440178
"AZD2098 (BRD:BRD-K00076909-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.34505337,-0.46566294,0.05457841,NA,-0.34802117,0.18425384,-0.53449857,0.15814732,0.13007999,NA,-0.13601669,-0.05675755,0.76472228,0.19932136,0.47783272,0.15672089,0.2299311,NA,0.05346308,-0.04879447,0.24938884,0.15247976,-0.67606666,-0.55519128,-0.43497167,0.2563296,0.14714555,0.44428735,0.1894562,-0.14267759,0.50009069,-0.41741512,-0.06807396
"FEBANTEL (BRD:BRD-K00076917-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.129609702,0.59333388,0.146954314,NA,0.394912805,-0.269580061,0.188235089,-0.12625414,-0.306139648,NA,-0.260513229,-0.128184518,0.35386465,-0.09928478,-0.167050066,0.161100219,0.034421014,NA,0.300429075,-0.016406532,-0.151840545,0.015779411,-0.475596462,0.19319669,-0.36726268,0.228940656,-0.11598319,0.122249642,-0.286437486,0.045408941,0.006068985,-0.104797648,-0.2515535
"EVOGLIPTIN (TARTRATE) (BRD:BRD-K00076940-046-02-9)_pri","num","Drug Screen","Prism Primary AUC",-4.6578408,-6.3879873,-2.8321459,NA,-3.4496494,-2.8977248,-3.9961079,-1.7410798,-2.7031276,NA,-3.4685219,-3.3689925,0.3687058,-1.3377621,-1.9346086,-2.4506024,-2.2370166,NA,-3.3581809,-2.4204806,-1.2427072,-1.573351,-1.5729647,-1.972188,-4.6758111,-1.9624591,-2.9157071,-2.9872424,-5.0000304,-2.8100698,-3.3631755,-1.5979435,-2.3951258
"RIMACALIB (BRD:BRD-K00076949-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.33407996,-0.08739668,-0.44249159,NA,0.22920349,-0.33891417,-0.25667671,-0.32543137,-0.31008881,NA,0.18643817,-0.22064127,0.02070189,-0.22386521,0.03387873,-0.71633172,-0.29241294,NA,-0.45948258,-0.30321582,0.7737752,-0.64966242,-0.34499062,-0.52518581,-0.60614117,-0.3365537,-0.34749855,-0.37634259,-0.40639162,-0.15599909,-0.61794643,-0.75687501,-0.66928811
"LAFLUNIMUS (BRD:BRD-K00076962-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.19673082,0.31453915,0.42462575,NA,0.0645432,-0.34955379,0.29119703,0.18714688,-0.05602025,NA,0.16897021,-0.27314479,0.47260535,0.20138281,-0.01886724,0.11678652,0.13780213,NA,-0.08648251,0.26009682,0.02025545,-0.28828552,-0.02811921,-0.16674576,-0.70528693,0.30233893,0.20324357,-0.05166407,0.33567187,0.53783348,0.47180982,-0.5576008,-0.52055379
"MAPRACORAT (BRD:BRD-K00077013-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.041310772,-0.383744749,-0.194803308,NA,0.612142265,-0.03570805,0.77650963,0.584807505,0.153294217,NA,-0.679892558,0.388273016,-0.008700669,0.209108716,0.021499443,-0.02522663,0.353468651,NA,-0.229317143,-0.032016073,1.299932409,0.114918911,0.675331973,0.305534909,0.277190021,-0.34897341,-0.45883836,-0.639980602,-0.081528288,-0.885737467,-0.477310035,0.470612917,0.445877362
"OTESECONAZOLE (BRD:BRD-K00077023-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.16653604,-0.27588148,-0.92656307,NA,-0.54710383,-0.50093657,0.09832119,-0.67527512,-0.26360691,NA,-0.37922041,-0.4847278,0.40544974,-0.1482909,-0.13131832,-0.14193743,-0.22675038,NA,-0.82828818,-0.29358728,-0.10726276,-0.34050088,-0.39426678,0.05168395,-1.36313269,-0.19986178,-0.26436066,-0.41354378,0.12115385,-0.34199317,-0.46534059,0.05019472,-0.52527285
"FRAKEFAMIDE (TFA) (BRD:BRD-K00077076-019-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.86843568,-0.26530982,-0.09275376,NA,0.85465689,0.0364785,-0.2999964,0.46911657,0.13580598,NA,0.40125218,0.30405056,-0.27537221,0.31532674,0.29728604,-0.38381886,0.09035197,NA,0.33864056,0.32709036,-0.47280712,0.32563023,-0.26088884,0.87109797,0.1268555,0.29962815,-0.07870988,0.48785811,0.17052937,0.03498635,0.64080006,0.29025511,0.30889321
"N-(2-BROMO-6-FLUOROPHENYL)-4,5-DIHYDRO-1H-IMIDAZOL (BRD:BRD-K00077192-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.28435106,-0.13295382,-0.03598187,NA,-0.1063428,-0.28035408,-0.4645417,0.07051375,0.15422103,NA,-0.30005975,0.15896905,0.69589406,0.06662982,0.05485663,-0.08495647,0.15961654,NA,-0.32810033,0.4653101,-1.24212406,0.15753713,-0.12626159,-0.18364368,-0.69893152,0.48180932,0.16758628,-0.27543254,0.42327299,-0.16052947,0.84662317,0.69915996,-0.3265435
"CCR2 ANTAGONIST 3 (BRD:BRD-K00077266-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.06375436,1.0483391,-0.19744045,NA,0.52777103,-0.15979842,-0.10689552,0.54997918,0.04732822,NA,-0.5378505,0.12117724,0.13121336,0.67571531,-1.24218845,-0.40446868,0.78313603,NA,-0.30584216,-0.33276402,-0.62375355,-0.32399108,-0.1634,-0.26878744,-0.01504658,0.22906567,-0.54762941,0.06661963,-0.21616575,-0.15585772,-0.54815124,0.43385175,0.50498315
"EPI-001 (BRD:BRD-K00077340-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.291235491,-0.602914555,-0.090267907,NA,-0.127088865,0.335613901,-0.202302027,0.098797993,0.159445327,NA,0.207470624,-0.203199579,0.665427771,-0.210767522,-0.029513514,-0.096205865,0.27153206,NA,-0.110982409,-0.003584259,-0.636116364,0.133179992,-0.290490722,-0.544867744,0.485199944,-0.268243148,-0.141031951,-0.383395781,-0.358240024,0.0008347,-0.050058105,-0.139879524,-0.165891337
"LY2940094 (BRD:BRD-K00077386-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.39534281,-0.1175675,0.2674326,NA,-0.51362115,0.29707011,-0.21954662,0.54315506,0.08450854,NA,-0.10215758,0.39728928,-0.46412034,0.08045023,0.16757756,-0.05317236,0.09561444,NA,0.65431858,-0.16002741,1.24255699,0.16949343,0.29891489,0.23072708,0.82681138,-0.03040508,-0.04278673,-0.47933198,0.30159587,0.36655793,-0.69843415,0.16500674,0.30787218
"ILORASERTIB (BRD:BRD-K00077460-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-1.3278159,-5.7256511,-1.9805821,NA,-3.0235273,-2.3868149,-1.5182853,-2.5067845,-2.5485318,NA,-4.7601824,-2.0596411,0.2969131,-0.9349814,-1.277315,-2.6144489,-1.815307,NA,-3.9329729,-2.7202832,-0.6980651,-1.2188763,-0.6654599,-3.4018123,-3.8017483,-1.0807222,-1.601509,-2.6924279,-5.2194953,-1.9230339,-2.8292799,-4.0420661,-2.4888262
"TRIFAROTENE (BRD:BRD-K00077480-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.03717613,-0.162758679,-0.149438606,NA,1.116657754,-0.094976771,-0.115451204,-0.09965926,0.335648582,NA,-0.225382838,0.001157256,0.212014068,0.186344784,0.313707804,0.420886299,-0.198279448,NA,-0.276128082,0.045737104,0.12436876,-0.102710426,-0.480849891,0.052839685,0.044225744,-0.141634478,0.05372641,-0.71139432,0.173515261,-0.189248073,0.090621069,-0.383311321,-0.618209135
"ESTRAMUSTINE-PHOSPHATE (BRD:BRD-K00077635-304-01-2)_pri","num","Drug Screen","Prism Primary AUC",0.13433892,-0.12043361,0.09887831,-0.11519873,-0.48326239,0.23821906,-0.42503981,0.51771851,0.10253123,1.14508108,0.66246547,0.35744672,0.46196216,0.16188101,-0.0910596,-0.12071909,0.10277173,-0.15804234,-0.06063712,-0.19963837,0.20249492,0.2467183,0.21301619,0.23027293,0.0400566,0.08508801,0.13066001,-0.27562466,-0.40632074,-0.49785527,0.3830949,NA,NA
"BIMOSIAMOSE (BRD:BRD-K00077698-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.20298039,-0.003255535,-0.14888129,NA,0.401412762,0.078709652,-0.002255944,0.029659011,0.128384572,NA,-0.381693557,-0.344533396,0.696431595,0.079995031,0.065895286,-0.232381685,-0.917919982,NA,0.133768971,-0.815269508,-0.478461343,0.030201162,-0.253803829,0.517808247,-0.045467667,-0.440308087,0.165868022,-0.035546636,-0.274274055,0.1246227,0.384991378,0.568983471,-0.26418989
"GEMCABENE (BRD:BRD-K00077939-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.07468456,0.27333622,-0.27386008,NA,0.12010157,-0.30029009,-0.08280272,-0.446731,-0.486327,NA,-0.44553437,-0.09456729,0.06995094,-0.61009139,-0.43892547,-0.41532223,0.0439036,NA,-0.48933735,0.13578686,-0.56002621,-0.41440556,-0.29212932,-0.08643706,-0.60829633,-0.1472031,-0.11262184,0.02445108,-0.25231818,-0.12686801,0.0466299,-0.14866992,-0.68431671
"BAY-85-8501 (BRD:BRD-K00077971-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.158378066,0.223499828,0.114819464,NA,-0.636988668,-0.008666739,0.366009253,0.049316649,0.201431202,NA,0.319412882,0.446937805,0.559193543,0.770597077,0.132145781,0.535765638,0.013659721,NA,-0.134710784,0.317018167,0.923839179,0.022651059,0.422191225,0.058489928,-0.869633512,0.094411577,0.431820696,-0.305373257,0.079335603,-0.10753505,0.281463485,0.47270547,0.207277589
"DIFELIKEFALIN (BRD:BRD-K00077991-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.1046253,0.96489406,0.64537752,NA,-1.27132441,-0.22278283,0.08487293,0.05082534,-0.08503714,NA,-0.74128044,0.51276576,-0.11653292,-0.69969238,-0.32383058,0.72963662,0.09900056,NA,0.46151577,0.53622084,-0.2283856,0.02127074,-0.33150787,0.45634106,0.08204457,-0.12318749,0.05075453,-0.03067362,-0.31379372,0.1630994,0.36207482,0.22681806,0.57119686
"2,4-DIHYDROXYPYRIMIDINE-5-CARBOXYLIC ACID (BRD:BRD-K00078070-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.160525728,-0.37633519,-0.300956185,NA,-0.846921397,-0.192600492,-0.059791055,-0.618919382,0.309146541,NA,0.06583865,0.352438119,0.004067421,0.180518576,0.453655007,0.218296313,0.390033989,NA,-0.360907515,0.385850597,0.23690792,-0.122858696,-0.312343285,0.06352302,-0.049106676,0.105450942,0.04622217,0.281696697,0.03812251,-0.52787591,0.281101261,-0.673863004,0.01777862
"AR-9281 (BRD:BRD-K00078154-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.20885349,0.69469207,0.20400291,NA,1.11836078,0.05207793,0.01337109,0.15650338,0.08035391,NA,-0.18264144,0.24029769,-0.20991176,-0.06860072,0.06217709,-0.05834929,0.32506041,NA,0.05883898,0.37159679,0.050438,0.18176273,-0.3655493,0.39519493,0.60122942,-0.09651767,-0.01722326,-0.08551072,0.19379013,0.35163888,0.51262553,-1.16526744,0.15280875
"FULACIMSTAT (BRD:BRD-K00078209-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.03399766,-0.29111648,-0.29292652,NA,0.81026989,0.03854407,-0.08047068,0.09534905,0.37292926,NA,0.62612026,0.03798052,0.52808976,-0.12382615,-0.04851188,0.22558818,0.16819008,NA,-0.17490226,-0.16377705,0.17252348,0.12810011,0.16526645,0.11366333,-0.31920128,-0.06855833,-0.46080059,0.02324142,0.27182952,0.18669417,-0.43699247,0.18805558,0.16060652
"EPITALON (TFA) (BRD:BRD-K00078221-019-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.08509818,0.28594901,0.16423528,NA,0.43698763,0.16618729,0.10430315,0.05744483,0.18687385,NA,-0.45318307,-0.20057957,0.73324439,-0.39866922,0.13049822,-0.45341691,0.17066547,NA,-0.16292289,0.09783275,0.05393156,0.05360257,0.31250741,0.65723005,0.07888934,-0.04515395,-0.03051055,-0.13070516,-0.05310703,-0.017966,0.24574643,0.36529824,-0.20864228
"SAR125844 (BRD:BRD-K00078317-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.44324822,-0.18085569,0.4818513,NA,-0.5035921,-0.36686943,-0.09551194,-0.30446021,0.0647731,NA,0.04604498,-0.24854204,-0.27770996,-0.05785135,-0.17253533,-0.50341288,0.2818925,NA,0.4052199,-0.29892774,0.4668148,-0.12035226,-0.47125593,-0.36841787,0.52201658,-0.49624242,0.12907737,-0.21914141,0.06737562,-0.285822,-0.11903191,0.39823245,-0.2815139
"NAVOXIMOD (BRD:BRD-K00078423-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",-0.14277822,0.521027062,0.049337894,NA,0.388209183,-0.477725068,-0.138760024,-0.292580371,-0.373775353,NA,0.068858969,-0.721257454,0.45561418,-0.28734054,-0.355167547,-0.61194302,-0.076279446,NA,-0.291581915,-0.325891595,0.143555027,-0.02895777,0.225938113,0.101969884,-0.643603929,0.021776131,-0.484088544,-0.069004899,-0.018928472,-0.18606139,-0.000249726,-0.131762599,-0.068572846
