depmap_id,Data_Type,Category,Sub_Category,ACH-000713,ACH-000278,ACH-000430,ACH-000617,ACH-000574,ACH-000542,ACH-000132,ACH-000001,ACH-000091,ACH-000409,ACH-000701,ACH-000291,ACH-000657,ACH-000524,ACH-000696
COCH sp|O43405|COCH_HUMAN'],num,Molecular,Proteomics,-0.10311285,,,,,,-0.717046796,-0.617402323,,,,,-6.477599423,,
ARNTL sp|O00327-7|BMAL1_HUMAN'],num,Molecular,Proteomics,1.097653887,0.067900272,,,-0.600854211,,0.028092923,0.656335186,,,-0.194391308,,-1.113746293,,
GSTZ1 sp|O43708|MAAI_HUMAN'],num,Molecular,Proteomics,0.41724624,0.067223774,-0.873416842,-0.601353354,-0.402174394,-1.104296937,0.782129694,0.194437432,-0.64519093,-1.174713029,-0.217794449,0.400701741,-0.197037729,0.353531112,-0.327388436
USP12 sp|O75317|UBP12_HUMAN'],num,Molecular,Proteomics,,,0.618122785,,0.533500308,-0.011730317,,,-0.273686588,1.309077857,0.559713053,,,,
CALU sp|O43852-3|CALU_HUMAN'],num,Molecular,Proteomics,-0.486980257,0.560659638,-0.281110541,0.303292617,0.071444867,-0.155882075,-0.294725414,-0.612252054,-0.761192802,-1.083961668,-0.51561713,0.484337688,-0.426140264,0.859503874,0.900719552
CALU sp|O43852-4|CALU_HUMAN'],num,Molecular,Proteomics,-0.272355362,0.56946255,-0.268740398,0.220324376,0.102798651,0.095628365,-0.226304959,-1.098709434,-0.539180547,-0.699322142,-0.665842501,0.605699881,-0.752933273,1.237964992,1.128073858
DNAJA2 sp|O60884|DNJA2_HUMAN'],num,Molecular,Proteomics,0.063112627,-0.240168188,0.267189632,0.716146523,0.312717327,0.050491481,-0.333797431,-0.790548011,-0.741791457,-0.260506609,-0.073506633,-0.238529053,0.781193093,-1.094009233,0.370807712
HYKK sp|A2RU49|HYKK_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,-0.234220015,,,,
COQ9 sp|O75208|COQ9_HUMAN'],num,Molecular,Proteomics,0.21028121,-0.383229088,-0.391509006,0.278123669,0.536645108,-0.101911635,-0.718924249,0.561054777,0.112652511,0.566519002,0.612238046,0.872748174,-0.579888249,0.909973987,-0.130550569
TIMM17B sp|O60830|TI17B_HUMAN'],num,Molecular,Proteomics,0.172400045,-0.063208586,0.263323266,1.227213724,-0.072322021,-0.799452994,-0.526766798,-0.249994216,-0.385003142,0.33892524,0.023439688,-0.061773428,,0.807705917,0.339553612
ANO9 sp|A1A5B4|ANO9_HUMAN'],num,Molecular,Proteomics,,-0.074799956,,,,,,,,,,,,,
SMIM1 sp|B2RUZ4|SMIM1_HUMAN'],num,Molecular,Proteomics,0.038933847,,,,,,,,0.124666301,0.959306911,,,,,
PIR sp|O00625|PIR_HUMAN'],num,Molecular,Proteomics,-0.456038672,-0.551863616,-0.543109965,-1.184678418,0.295042648,-1.678655618,-0.622030798,-1.763565833,-1.406519474,-1.639121846,1.748640773,0.761952284,0.448576157,-1.9320732,-1.336284094
FYB sp|O15117-3|FYB_HUMAN'],num,Molecular,Proteomics,,,-1.30608723,,,-0.32539703,-1.121866179,-1.51105269,-0.918308277,1.777807094,-0.429126129,0.19449062,,,-1.536091316
None sp|I3L1I5|YS060_HUMAN'],num,Molecular,Proteomics,,-0.072210789,,,,-0.064391249,-0.772412208,-0.868974789,,-1.984325879,,,,,-0.899410272
FIBP sp|O43427|FIBP_HUMAN'],num,Molecular,Proteomics,-0.393850354,0.075799314,-0.354125731,-0.764658551,0.716973147,0.334676309,0.142746831,0.303035321,-0.144550875,1.169733097,-0.154954304,0.007713211,0.091226974,-0.265667581,-0.035951725
STX7 sp|O15400|STX7_HUMAN'],num,Molecular,Proteomics,-0.420676118,-0.154373357,-0.92082982,-0.655260671,0.690710348,0.163093246,0.350101128,-0.3235926,-0.498491875,-0.897922821,-0.025140106,0.780018441,-0.487939411,0.449352473,0.230197403
GAS2 sp|O43903|GAS2_HUMAN'],num,Molecular,Proteomics,-0.808133156,-0.783902078,,-0.950165594,,,,,-1.315007975,,-0.121900311,1.300078266,-7.418416274,-2.308794993,-1.038914719
SH3BP5 sp|O60239|3BP5_HUMAN'],num,Molecular,Proteomics,-0.176167126,,-0.317370165,,0.80936314,-1.566887026,,,-0.94537113,0.269898084,-0.370859678,0.664398842,,0.604489271,-0.06586961
KIF21B sp|O75037|KI21B_HUMAN'],num,Molecular,Proteomics,-0.456999071,,,-0.112471689,,,,,-1.757944884,2.345604235,-0.011787858,,,-0.668251624,
ITM2A sp|O43736|ITM2A_HUMAN'],num,Molecular,Proteomics,,,,,,-0.556448202,,,-0.512269992,,,-1.336960629,,,
RNASET2 sp|O00584|RNT2_HUMAN'],num,Molecular,Proteomics,0.348174059,-0.14948763,-2.36677263,1.819878696,1.354085543,-1.437685289,-1.297213277,0.460398495,1.404594038,1.018690514,-0.239747586,-0.255893748,-1.179753716,1.033031569,-2.330400356
CDC42EP2 sp|O14613|BORG1_HUMAN'],num,Molecular,Proteomics,0.687432391,0.598302364,0.619379563,,,2.508317148,,,-0.257164714,-1.274535587,0.077808634,1.904070291,0.051749002,-0.043377224,1.791748167
C2orf74 sp|A8MZ97|CB074_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-0.305945689,,,,,,
EBAG9 sp|O00559|RCAS1_HUMAN'],num,Molecular,Proteomics,0.68489342,-0.141334751,0.243449076,-0.73063213,-1.070170311,-0.08379057,1.244155821,0.436907105,0.729816158,-0.305892729,0.698577576,,,,-0.487730149
FER1L5 sp|A0AVI2|FR1L5_HUMAN'],num,Molecular,Proteomics,,,,,,,-0.041944102,0.375282175,,,,,,,0.621485209
UBE2C sp|O00762|UBE2C_HUMAN'],num,Molecular,Proteomics,-0.008517731,-0.060140191,1.581013439,0.337154361,1.005542971,0.35539424,-1.54785778,-0.595326631,-2.405999075,-0.757320037,,-2.695072789,0.204678447,-0.694580007,1.146381607
MIF4GD sp|A9UHW6|MI4GD_HUMAN'],num,Molecular,Proteomics,-0.281147626,-0.435539999,0.863592778,0.100422642,-0.161767695,0.289443941,0.895170087,-1.788768788,-0.841128792,-1.018368724,-0.045490053,-0.728454399,-0.190156261,-2.320970687,0.078412946
FKTN sp|O75072|FKTN_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,-0.070859998,,
B4GALT3 sp|O60512|B4GT3_HUMAN'],num,Molecular,Proteomics,0.152150929,-0.012824665,0.172343354,0.076970901,,-0.228261991,-0.403590691,0.662763627,-0.273735095,-0.038360354,-0.388332342,-0.343439976,-0.043709062,0.489322944,-0.717637129
CLUH sp|O75153|CLU_HUMAN'],num,Molecular,Proteomics,-0.33662268,-0.59022718,0.529898474,-0.183895168,-0.009509559,0.833630145,-0.862355194,-1.127352879,0.654219482,-1.28370652,-0.594873417,-0.307033091,-0.027512337,-1.322394096,0.429192182
SULT1C2 sp|O00338|ST1C2_HUMAN'],num,Molecular,Proteomics,-0.793024453,-0.1706941,,,,,0.561724508,-1.385703578,,,,-1.101502582,,-0.231522396,
ATP8B1 sp|O43520|AT8B1_HUMAN'],num,Molecular,Proteomics,-0.064912701,-0.069950021,-0.559282486,-0.155870462,-0.252847237,0.325765168,,,,-0.403402761,1.05645198,,-2.678063813,-1.15398282,
ATP8B3 sp|O60423-1|AT8B3_HUMAN'],num,Molecular,Proteomics,0.427494127,,,0.907437986,,,-0.018752348,0.276440234,,,0.152869174,,,,
ATP10A sp|O60312|AT10A_HUMAN'],num,Molecular,Proteomics,,,-0.927810667,-0.761557277,,,,,,,2.397420889,,,,
MPZL2 sp|O60487|MPZL2_HUMAN'],num,Molecular,Proteomics,,-0.919927714,2.58148054,-0.049571549,0.368313065,-0.750916893,0.733526249,0.643700214,1.176732913,-0.85680534,2.146631791,,-1.740327603,,-0.015249782
FAM186A sp|A6NE01|F186A_HUMAN'],num,Molecular,Proteomics,,,,-0.031997735,,,,,,,,,,,
SPINT2 sp|O43291|SPIT2_HUMAN'],num,Molecular,Proteomics,4.371658159,0.041866307,-2.08848924,1.177839492,0.224408308,-0.282654565,2.655568404,3.653139302,1.267340949,2.037752312,2.362357523,2.963477366,-2.442063995,-0.520207726,-0.226950158
DPM1 sp|O60762|DPM1_HUMAN'],num,Molecular,Proteomics,-0.334795737,0.547984045,-0.172975498,0.003520758,-1.027312004,-0.53708521,0.218684193,0.916301443,0.613101984,2.076852124,0.002099957,-0.274433245,-0.301572515,0.269517488,-0.463688222
MAP2K7 sp|O14733-3|MP2K7_HUMAN'],num,Molecular,Proteomics,,-0.554182587,0.150150008,-0.126611274,-0.698370527,-0.58892439,-0.019204302,-1.407700838,0.225848942,-0.584354797,-0.495875428,-1.038305211,0.928325982,-0.915506037,0.397603683
TRAPPC3 sp|O43617|TPPC3_HUMAN'],num,Molecular,Proteomics,0.038692426,-0.181161005,0.304409302,0.214714048,0.028209461,-0.107443113,0.684829195,-0.596418764,-0.388732664,-1.217753519,-0.103614637,0.100894527,0.295206939,-1.374371982,0.088636809
MEN1 sp|O00255|MEN1_HUMAN'],num,Molecular,Proteomics,0.248413805,0.335216581,-0.162909485,-0.4505977,0.568015136,-0.283754081,0.087754265,0.058448021,0.549969588,1.234540875,-0.381859992,0.078128202,-0.134173536,0.741594901,-0.120867413
PLSCR1 sp|O15162|PLS1_HUMAN'],num,Molecular,Proteomics,1.353663162,0.320144499,0.755934613,-0.533202731,-0.762879541,1.395081022,0.561797815,0.591327327,2.582957828,-0.565738311,-0.239296385,0.018016451,-0.835617019,0.170685906,0.398515885
SLC33A1 sp|O00400|ACATN_HUMAN'],num,Molecular,Proteomics,-0.087926534,-0.040938154,0.093733061,0.220028821,-0.832419064,0.851449888,0.885303611,0.700981526,0.602911289,0.818342456,0.01973438,-0.020404186,-0.229561186,-0.200214351,-0.112499554
CCDC154 sp|A6NI56|CC154_HUMAN'],num,Molecular,Proteomics,,,,,-0.90687924,1.10285479,,,1.055225248,,,0.175863443,0.299792723,-1.627904307,
MRPS12 sp|O15235|RT12_HUMAN'],num,Molecular,Proteomics,-0.093254864,-0.027385515,-0.096857502,0.268046916,-0.212933088,-0.033224421,-0.314044691,0.547732301,-0.236364183,1.717542936,-0.012494163,-0.108634394,0.076334474,0.706196096,-0.139021231
NDUFS5 sp|O43920|NDUS5_HUMAN'],num,Molecular,Proteomics,0.076266187,-0.662981518,-0.585831828,-0.544842218,0.263142776,0.011479193,-0.539486344,0.585270809,-0.263133798,1.492501906,0.153312213,-0.000916431,0.104909881,0.205638017,-0.008792076
CDK2AP1 sp|O14519|CDKA1_HUMAN'],num,Molecular,Proteomics,0.280522036,-0.004689584,-0.330578629,-0.236513114,1.271316915,0.276089133,-0.726173493,0.604717003,-0.896033977,0.932956225,-0.652224315,-0.908166617,-0.00865091,1.016234419,-0.327495357
MSI1 sp|O43347|MSI1H_HUMAN'],num,Molecular,Proteomics,0.897740677,-1.110834268,-0.786701888,-0.744164015,1.806563431,-0.346846042,-1.046633386,2.212708827,-1.461454694,3.492172049,0.749805795,0.0842102,-0.076756356,0.879891463,0.599823941
CTDSP2 sp|O14595|CTDS2_HUMAN'],num,Molecular,Proteomics,-0.517439004,,,,0.694181604,,0.109218032,0.453362794,-1.16117957,,-0.086306059,0.869047442,,-0.062371511,
NDUFS4 sp|O43181|NDUS4_HUMAN'],num,Molecular,Proteomics,-0.011377677,-0.93959409,-0.561418364,-0.157299433,0.377210231,-0.02379323,-0.948255801,0.271721497,-0.54663125,1.217945106,0.149986001,0.055197996,0.407380093,0.086252007,-0.294790086
DEGS1 sp|O15121|DEGS1_HUMAN'],num,Molecular,Proteomics,0.845317625,0.473223586,0.431825232,1.052592178,,-0.323888654,0.234779305,-0.463022283,,,2.310446491,0.356188399,0.374856453,0.312494788,-0.671426392
MED19 sp|A0JLT2|MED19_HUMAN'],num,Molecular,Proteomics,,-0.179784766,-0.097533004,0.207083493,0.427278236,0.130093858,-0.394704496,0.274914035,-0.999771374,0.95031989,,-0.647828689,0.270429963,,-0.329539476
CACNA1F sp|O60840|CAC1F_HUMAN'],num,Molecular,Proteomics,0.136350586,0.179326683,-0.005085059,,,,,,,-0.696272505,,,1.147370595,,0.76888425
C17orf104 sp|A2RUB1|CQ104_HUMAN'],num,Molecular,Proteomics,,,,,,,,,0.375035482,,,,,,3.889839766
LRRC53 sp|A6NM62|LRC53_HUMAN'],num,Molecular,Proteomics,,,,3.245734299,,3.278745198,-1.745432287,-0.595462459,,0.783194778,0.491951897,,,,
ZBBX sp|A8MT70|ZBBX_HUMAN'],num,Molecular,Proteomics,,-0.584874605,,-0.165467389,,0.064136048,-0.627745897,-0.057185068,,0.227091196,,0.713442134,-0.21716404,0.071416976,-0.440210495
CCRL2 sp|O00421-2|CCRL2_HUMAN'],num,Molecular,Proteomics,,-0.406848939,,,,,,,,,,,,-1.214533565,
SMAP sp|O00193|SMAP_HUMAN'],num,Molecular,Proteomics,-0.683562272,-0.361308901,0.249059306,0.161169472,1.063989593,0.700680397,0.890925432,-0.132103074,-0.312217915,-2.425991657,0.013016234,-1.310281066,1.384235957,-1.041266048,-0.138394725
RTN2 sp|O75298|RTN2_HUMAN'],num,Molecular,Proteomics,-0.257298436,1.461715008,-1.243536013,-0.376623145,,0.716765786,-0.170544548,-0.811297809,-0.59269796,,2.138902906,2.834461724,2.197998099,,
TLR2 sp|O60603|TLR2_HUMAN'],num,Molecular,Proteomics,,,-0.812245298,,-0.411490733,,-0.060703612,-0.538935291,3.070347879,,,,,,0.32538588
RGL2 sp|O15211|RGL2_HUMAN'],num,Molecular,Proteomics,-0.474048458,-0.247012286,0.042026919,-0.612967602,,0.57695489,0.145274708,-0.806850667,-0.32592303,-0.530855849,0.839799557,-0.109141341,-0.147757691,-1.337605577,0.883948721
PMM2 sp|O15305|PMM2_HUMAN'],num,Molecular,Proteomics,-0.757145479,-0.213177994,-0.236286297,-0.575874525,-0.032703088,-0.023329242,-0.092950698,-1.083809639,-0.635187293,-1.717381712,0.310166246,-0.135833188,0.75529414,-1.597426017,0.325093519
TRIAP1 sp|O43715|TRIA1_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-1.617682899,,,,0.222844973,,
UPK2 sp|O00526|UPK2_HUMAN'],num,Molecular,Proteomics,,,,,-0.262535239,,,,0.038535233,,,,,,
CAPN8 sp|A6NHC0|CAN8_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,2.736986266,,,,
NDUFB5 sp|O43674|NDUB5_HUMAN'],num,Molecular,Proteomics,0.339687804,-0.159845633,-0.195046467,-0.309013856,-0.413545714,-0.03050182,0.068043525,0.766335915,0.140164881,0.598629575,-0.294411084,0.185258987,-0.197932788,0.283949988,-0.154862234
SUSD5 sp|O60279|SUSD5_HUMAN'],num,Molecular,Proteomics,,2.646937124,,3.184165209,0.176924882,3.136472715,1.50463929,0.194648113,0.579022959,,,-1.98375642,1.719082037,,0.943680832
PDE6D sp|O43924|PDE6D_HUMAN'],num,Molecular,Proteomics,-0.457939962,,-0.016651715,-1.113476965,-0.506911081,-0.283483577,0.17005795,-3.349921473,0.049629689,-0.258343456,0.209237579,-0.002286273,-0.486187387,-0.014387172,0.925146281
CHST10 sp|O43529|CHSTA_HUMAN'],num,Molecular,Proteomics,,,,,,0.910462911,,,-0.231925563,,,-0.652151496,,,
FHAD1 sp|B1AJZ9-3|FHAD1_HUMAN'],num,Molecular,Proteomics,1.116248997,,,,-1.85674231,,,,,,,-0.090344342,,,
GYG2 sp|O15488|GLYG2_HUMAN'],num,Molecular,Proteomics,,,-1.176237041,-0.16951313,,-2.786540549,,,,,0.530624783,0.677255248,1.765925979,-1.108147478,
CYB5B sp|O43169|CYB5B_HUMAN'],num,Molecular,Proteomics,-0.183125327,0.081830319,-0.393158821,-0.443546149,-0.140277386,-0.604535725,-0.005019094,-0.142084365,0.098351965,-1.062323858,-0.150126493,0.289078022,-0.235233482,-0.526688475,-0.150663644
LCHN sp|A4D1U4|LCHN_HUMAN'],num,Molecular,Proteomics,,,,0.10731863,,,,,,,,,0.273132474,-0.128051733,
VPS37C sp|A5D8V6|VP37C_HUMAN'],num,Molecular,Proteomics,0.314442855,,-0.737176235,,,0.544799845,0.643680038,-0.07126953,-1.162709495,-0.823198444,0.586007563,-0.398299176,0.137292295,-0.712607024,0.336899901
CA12 sp|O43570|CAH12_HUMAN'],num,Molecular,Proteomics,-1.953751728,0.706615287,-0.691291349,2.059642225,1.923331404,-1.935542078,-0.734053202,-0.263426628,2.839599413,,-0.743544643,-0.629963924,-0.206641256,-0.72229431,-1.236433578
CD3EAP sp|O15446-2|RPA34_HUMAN'],num,Molecular,Proteomics,-0.40594944,-0.294537982,0.29271308,0.373927783,0.494640001,0.366412872,-0.615158589,-1.059705863,-0.14804192,-1.091774121,-0.577640636,-0.60875928,-0.066199434,-0.62513785,-0.330535481
GMDS sp|O60547|GMDS_HUMAN'],num,Molecular,Proteomics,-1.225911801,-0.609016841,-0.434483128,0.21640868,0.158694012,-0.548159829,-0.192121302,-0.926001907,0.405943476,-0.488364004,-0.101339801,0.44345409,0.124807049,-1.222785066,0.320709239
NDUFS8 sp|O00217|NDUS8_HUMAN'],num,Molecular,Proteomics,0.010649305,-0.401395352,-0.723153169,-0.1086431,0.603139611,0.435551111,-0.756889642,-0.19429986,-0.064573758,0.764997657,0.237660669,0.221940316,0.275252668,0.147545395,-0.122909165
NDUFC1 sp|O43677|NDUC1_HUMAN'],num,Molecular,Proteomics,-0.128343948,,-0.236352023,-0.406617312,-0.039874519,,,,0.346920633,-0.051751261,,0.786420334,0.082854279,-0.034568313,-0.318708245
ABCD4 sp|O14678|ABCD4_HUMAN'],num,Molecular,Proteomics,,0.141240775,-0.445857699,0.618492154,,,0.589169262,1.330675362,0.137302161,,0.097419644,0.904770169,-0.463053033,0.626005356,
KCNN4 sp|O15554|KCNN4_HUMAN'],num,Molecular,Proteomics,-0.366227581,-0.409272251,0.222878548,,-1.221794268,-0.650994861,-2.793297409,-3.123683343,-0.532832411,,2.336621013,,-1.669724619,-2.394950585,
SCO2 sp|O43819|SCO2_HUMAN'],num,Molecular,Proteomics,0.162562801,-0.109999354,-0.149460219,1.180354313,-0.340944577,-0.612955568,-0.876229513,0.773292577,0.149388722,0.640861534,0.250789077,-0.316987864,0.370139419,0.409273724,-0.018110569
CCS sp|O14618|CCS_HUMAN'],num,Molecular,Proteomics,-0.021071194,0.258390985,-0.130006318,0.366408956,0.173862079,-0.194403745,-0.194664405,-0.100337531,-1.28694493,-1.203756268,-0.061106008,-0.703059586,0.304557348,-0.853094958,0.335510232
GATSL2 sp|A6NHX0|GATL2_HUMAN'],num,Molecular,Proteomics,,,,,,-0.777440355,0.582875391,-0.69708415,,,0.226839574,-0.716028507,-0.492587479,-0.212623892,
TIMM23 sp|O14925|TIM23_HUMAN'],num,Molecular,Proteomics,-0.019431081,-0.0406852,0.119155126,0.46734737,0.646251092,0.008792153,-0.328223395,0.8167322,-0.158595361,0.332085551,0.451085719,-0.036538697,0.248911616,-0.12377683,0.095231067
EFCAB5 sp|A4FU69|EFCB5_HUMAN'],num,Molecular,Proteomics,,,,,,,,,0.982314665,,,,,,
SPINK4 sp|O60575|ISK4_HUMAN'],num,Molecular,Proteomics,,,,,,-0.566901429,,,,,,,,,
GSTA4 sp|O15217|GSTA4_HUMAN'],num,Molecular,Proteomics,,,-0.12743394,,,,,,,,,,1.29198922,-1.164628596,
TMEM129 sp|A0AVI4|TM129_HUMAN'],num,Molecular,Proteomics,,,,,0.619026657,,,,,,,,-0.194929797,,
SULT1B1 sp|O43704|ST1B1_HUMAN'],num,Molecular,Proteomics,,-0.582489131,,,,,,,,,-0.252702977,,-1.108126816,,
LGALS9 sp|O00182|LEG9_HUMAN'],num,Molecular,Proteomics,,,-0.821097412,,-0.92741051,-3.875197987,-3.962122026,0.412083692,0.969003469,-0.301478967,-1.908415996,,-2.633528547,-0.455546742,-2.85584179
SGSM2 sp|O43147-2|SGSM2_HUMAN'],num,Molecular,Proteomics,,,,,-0.249565026,,,,,,,-0.114927278,,,
TBX1 sp|O43435-3|TBX1_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,2.672236678,,
KCNK1 sp|O00180|KCNK1_HUMAN'],num,Molecular,Proteomics,,,,,-3.936430129,0.882641408,0.608523598,1.531359728,,,1.368959862,,,,1.076717126
MAP1LC3B2 sp|A6NCE7|MP3B2_HUMAN'],num,Molecular,Proteomics,0.058948853,-0.816725867,1.130342257,-0.387189155,,-1.441800463,0.296740611,-1.241450348,,,,-0.186843979,-0.275249182,-1.148725188,1.186455946
DAPL1 sp|A0PJW8|DAPL1_HUMAN'],num,Molecular,Proteomics,,-0.276137998,,,,,,,,,,,,,
UBFD1 sp|O14562|UBFD1_HUMAN'],num,Molecular,Proteomics,-0.207282506,-0.202100496,-0.088908679,0.194879801,0.548469383,-0.061246416,-0.174718336,-0.718516862,-1.033447809,-1.737252575,0.115380015,-0.659360345,1.466977233,-0.606830004,0.015016814
NPHP4 sp|O75161|NPHP4_HUMAN'],num,Molecular,Proteomics,,,-0.179944405,,,,,,,,,,,,
SEP15 sp|O60613|SEP15_HUMAN'],num,Molecular,Proteomics,-0.146224692,0.412749791,-0.283656914,0.233467838,-0.051564938,0.562646781,-0.239541623,0.349285805,-0.876974952,-0.200655216,-0.168100274,0.081986198,1.064198099,1.342580297,0.66526916
TP53I11 sp|O14683|P5I11_HUMAN'],num,Molecular,Proteomics,1.518146795,0.427881232,-0.527565982,0.228497208,-0.877603684,-4.221988545,0.091251705,1.811879396,1.055987183,1.146285131,0.847207318,0.593457329,-0.18666543,3.772590474,-0.501754617
PEX11A sp|O75192|PX11A_HUMAN'],num,Molecular,Proteomics,,,,-0.524465411,,,,,,,,,-0.727092994,-0.717608736,
GPR39 sp|O43194|GPR39_HUMAN'],num,Molecular,Proteomics,,,,,-1.007328007,,,,1.918978109,,,,,-1.235784133,
RER1 sp|O15258|RER1_HUMAN'],num,Molecular,Proteomics,0.026015898,0.736167901,-0.010033722,0.024465601,-1.048203436,0.063099344,0.537999845,0.544998399,0.739463087,0.407506263,0.735971987,0.629742964,-0.430221502,0.282682076,0.235096514
NDUFA4 sp|O00483|NDUA4_HUMAN'],num,Molecular,Proteomics,-0.594703038,-0.362535374,0.236450468,0.110257137,0.234404942,0.674729435,-0.317783954,0.706575052,-0.332879378,0.576139552,-0.0291005,0.302972621,-0.475247631,1.068383497,0.020067178
TYROBP sp|O43914|TYOBP_HUMAN'],num,Molecular,Proteomics,,,,,0.56618627,-1.74310115,,,,,,,,,-1.741631588
SDC3 sp|O75056|SDC3_HUMAN'],num,Molecular,Proteomics,0.258908128,,0.548481507,0.832327371,,,,,,,,,,1.207913962,
LEPROT sp|O15243|OBRG_HUMAN'],num,Molecular,Proteomics,0.076247652,-0.018430752,-0.744877342,,-0.776373055,,1.779267994,-1.351938592,,,0.546524269,,-1.492313829,0.791157589,
DCTN6 sp|O00399|DCTN6_HUMAN'],num,Molecular,Proteomics,0.071683113,-0.057918611,-0.105018418,-0.193917104,0.452756277,0.720174759,0.382304666,-0.426512948,-0.073399988,-1.301351096,-0.21716831,-0.289491897,0.482393319,-1.075463626,0.319593552
CUTA sp|O60888-2|CUTA_HUMAN'],num,Molecular,Proteomics,0.220384563,0.320666511,-0.072434959,0.159267196,0.437207559,-0.367625786,0.834315757,-0.830290744,-1.112738648,-0.239298859,-0.648738785,-0.971539332,0.829090777,-0.292737864,0.899797859
ITGB1BP1 sp|O14713|ITBP1_HUMAN'],num,Molecular,Proteomics,,-0.247498486,,,,-0.490558325,-0.129276004,-0.296256898,,0.381249545,-0.112540041,0.198844854,-0.540907374,-0.637051227,-0.496724165
NDUFB3 sp|O43676|NDUB3_HUMAN'],num,Molecular,Proteomics,-0.137945584,0.093649178,-0.331616056,-0.366391849,-0.395730419,-0.064088158,-0.630883942,-0.138825623,0.001359769,0.763697488,0.352133452,0.413258131,-0.299242368,-0.021453394,-0.164825618
TET3 sp|O43151|TET3_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,-0.770554267,
TK2 sp|O00142|KITM_HUMAN'],num,Molecular,Proteomics,-0.245674912,0.042415618,0.340203745,0.530471299,-0.713346496,0.347030949,0.865546035,0.18447849,1.284427191,1.05348198,0.644832238,0.221262384,-0.928183834,-0.360962105,
LAMTOR5 sp|O43504|LTOR5_HUMAN'],num,Molecular,Proteomics,-0.079375765,0.491304419,-0.998951835,0.507205224,-0.388545086,-0.044377583,-0.408691385,1.008244276,-0.996456377,-0.500559738,-0.072059012,-0.80293479,,-0.003683855,-0.819241081
ATOX1 sp|O00244|ATOX1_HUMAN'],num,Molecular,Proteomics,-0.207549566,-0.603319513,0.72271442,-0.721575019,1.145829056,1.549631179,0.334616419,-1.851935096,-1.721611802,-0.391329968,,-1.506526373,1.103575824,-0.600780621,0.41836157
B4GALT2 sp|O60909-3|B4GT2_HUMAN'],num,Molecular,Proteomics,,-0.258637524,,,,,,,,,-0.797711986,,,,
LYRM1 sp|O43325|LYRM1_HUMAN'],num,Molecular,Proteomics,,-0.707416106,-0.049062534,1.801828403,-0.269719358,-0.415932956,-0.683094064,0.999252027,,,-0.426789149,0.657329437,1.160839358,0.499044848,
HPGDS sp|O60760|HPGDS_HUMAN'],num,Molecular,Proteomics,,,,,,,,,-0.669118059,,,,,,
BCL2L11 sp|O43521-12|B2L11_HUMAN'],num,Molecular,Proteomics,,,,,-0.314211173,-1.157835193,-0.764524676,0.979372872,0.473294328,0.47092998,0.879756982,-0.380700792,,0.930673863,
